year,quarter,region,age_group,labor_force_sta,value,unit,source
2561,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,3.42,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,16.66,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,23.99,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,2.42,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.57,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,21.79,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,4.37,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,17.42,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,รวม,25.49,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,4.00,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,21.49,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,รวม,22.88,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,2.39,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,20.49,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,รวม,23.11,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,หางานทำ,3.38,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,19.73,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,รวม,52.77,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,หางานทำ,8.95,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,43.82,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,รวม,57.26,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,หางานทำ,16.17,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,41.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,รวม,61.30,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,หางานทำ,9.00,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 4,ทั่วประเทศ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,52.29,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,รวม,18.69,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,หางานทำ,4.20,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,14.50,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,รวม,23.75,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,หางานทำ,5.12,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,18.63,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,รวม,20.26,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,หางานทำ,3.02,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,17.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,รวม,17.34,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,หางานทำ,5.10,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,40-49 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,12.24,พันคน,สำนักงานสถิติแห่งชาติ
